jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Galbula_cyanicollis,0,1,0.0,Galbulidae,Jacamars
Patagioenas_maculosa,1,2,0.5,Columbidae,Doves and pigeons
Phaethornis_striigularis,0,2,0.0,Trochilidae,Hummingbirds
Prinia_familiaris,1,1,1.0,Cisticolidae,Cisticolas and allies
Scytalopus_spillmanni,0,3,0.0,Rhinocryptidae,Tapaculos
Zosterops_anomalus,0,1,0.0,Zosteropidae,White-eyes
Paroaria_capitata,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Pyrrhura_calliptera,0,1,0.0,Psittacidae,Parrots
Hylophylax_punctulatus,0,1,0.0,Thamnophilidae,Antbirds
Lophura_erythrophthalma,0,2,0.0,Phasianidae,"Grouse, pheasants and partridges"
Vireo_hypochryseus,0,1,0.0,Vireonidae,Vireos and allies
Conirostrum_sitticolor,0,2,0.0,Thraupidae,Tanagers
Iridosornis_porphyrocephalus,0,1,0.0,Thraupidae,Tanagers
Larus_modestus,1,2,0.5,Laridae,Gulls and terns
Pomatorhinus_hypoleucos,0,1,0.0,Timaliidae,Babblers and parrotbills
Monticola_brevipes,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Sclerurus_caudacutus,0,1,0.0,Furnariidae,Ovenbirds
Atlapetes_albofrenatus,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Cladorhynchus_leucocephalus,0,2,0.0,Recurvirostridae,Stilts and avocets
Columba_delegorguei,0,2,0.0,Columbidae,Doves and pigeons
Megascops_watsonii,0,1,0.0,Strigidae,Owls
Pilherodius_pileatus,0,3,0.0,Ardeidae,Herons and egrets
Rupicola_rupicola,0,1,0.0,Cotingidae,Cotingas
Avocettula_recurvirostris,0,1,0.0,Trochilidae,Hummingbirds
Myophonus_glaucinus,0,1,0.0,Turdidae,Thrushes
Sphecotheres_vieilloti,1,1,1.0,Oriolidae,Orioles and figbirds
Agriornis_montanus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Stachyris_rufifrons,0,3,0.0,Timaliidae,Babblers and parrotbills
Nigrita_bicolor,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Nymphicus_hollandicus,0,1,0.0,Psittacidae,Parrots
Smithornis_rufolateralis,0,1,0.0,Eurylaimidae,Broadbills
Cygnus_melancoryphus,1,3,0.333,Anatidae,"Ducks, geese and swans"
Hyliota_flavigaster,0,2,0.0,Sylviidae,Old World warblers
Cercomela_sordida,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Thlypopsis_ornata,1,1,1.0,Thraupidae,Tanagers
Anas_castanea,2,2,1.0,Anatidae,"Ducks, geese and swans"
Balearica_pavonina,0,3,0.0,Gruidae,Cranes
Hylocryptus_erythrocephalus,0,1,0.0,Furnariidae,Ovenbirds
Doricha_enicura,0,1,0.0,Trochilidae,Hummingbirds
Myrmeciza_immaculata,0,2,0.0,Thamnophilidae,Antbirds
Platycercus_elegans,2,2,1.0,Psittacidae,Parrots
Garrulax_lineatus,0,1,0.0,Timaliidae,Babblers and parrotbills
Chrysolophus_amherstiae,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Gymnoderus_foetidus,0,1,0.0,Cotingidae,Cotingas
Pitta_oatesi,0,1,0.0,Pittidae,Pittas
Indicator_maculatus,0,1,0.0,Indicatoridae,Honeyguides
Phaethornis_bourcieri,0,1,0.0,Trochilidae,Hummingbirds
Xolmis_pyrope,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Icterus_icterus,2,2,1.0,Icteridae,New World blackbirds
Lophura_swinhoii,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Scytalopus_stilesi,0,1,0.0,Rhinocryptidae,Tapaculos
Chlorocichla_flavicollis,0,3,0.0,Pycnonotidae,Bulbuls
Campethera_tullbergi,0,1,0.0,Picidae,Woodpeckers
Hypopyrrhus_pyrohypogaster,0,1,0.0,Icteridae,New World blackbirds
Neopelma_aurifrons,0,1,0.0,Pipridae,Manakins
Oriolus_auratus,0,4,0.0,Oriolidae,Orioles and figbirds
Zoothera_dixoni,0,2,0.0,Turdidae,Thrushes
Elaenia_pelzelni,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Aulacorhynchus_sulcatus,1,1,1.0,Ramphastidae,Toucans and barbets
Xenopipo_flavicapilla,0,2,0.0,Pipridae,Manakins
Machaeropterus_regulus,0,2,0.0,Pipridae,Manakins
Oxypogon_guerinii,0,1,0.0,Trochilidae,Hummingbirds
Pyriglena_leuconota,0,2,0.0,Thamnophilidae,Antbirds
Strepera_versicolor,1,2,0.5,Cracticidae,Butcherbirds
Picoides_borealis,0,3,0.0,Picidae,Woodpeckers
Lopholaimus_antarcticus,1,1,1.0,Columbidae,Doves and pigeons
Tangara_seledon,2,3,0.667,Thraupidae,Tanagers
Cercomela_schlegelii,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Falco_rusticolus,0,5,0.0,Falconidae,Falcons and caracaras
Grallaricula_cucullata,0,3,0.0,Formicariidae,Antthrushes and antpittas
Limnoctites_rectirostris,0,1,0.0,Furnariidae,Ovenbirds
Microcerculus_bambla,0,1,0.0,Troglodytidae,Wrens
Snowornis_cryptolophus,0,2,0.0,Cotingidae,Cotingas
Aegotheles_cristatus,2,2,1.0,Aegothelidae,Owlet-nightjars
Cyanolyca_pumilo,0,1,0.0,Corvidae,Crows and jays
Parus_dichrous,0,1,0.0,Paridae,Tits and chickadees
Oreolais_pulchra,1,1,1.0,Cisticolidae,Cisticolas and allies
Caprimulgus_manillensis,1,1,1.0,Caprimulgidae,Nightjars
Lepidocolaptes_albolineatus,0,1,0.0,Dendrocolaptidae,Woodcreepers
Metriopelia_melanoptera,0,2,0.0,Columbidae,Doves and pigeons
Agelasticus_thilius,1,1,1.0,Icteridae,New World blackbirds
Newtonia_amphichroa,0,1,0.0,Vangidae,Vangas
Cercomacra_laeta,0,1,0.0,Thamnophilidae,Antbirds
Eudromias_morinellus,0,2,0.0,Charadriidae,Plovers
Geositta_maritima,0,1,0.0,Furnariidae,Ovenbirds
Nectarinia_tacazze,1,1,1.0,Nectariniidae,Sunbirds
Arachnothera_clarae,0,1,0.0,Nectariniidae,Sunbirds
Lepidopyga_goudoti,1,2,0.5,Trochilidae,Hummingbirds
Oriolus_monacha,0,1,0.0,Oriolidae,Orioles and figbirds
Xiphirhynchus_superciliaris,0,1,0.0,Timaliidae,Babblers and parrotbills
Collocalia_maxima,0,3,0.0,Apodidae,Swifts
Columba_leuconota,0,2,0.0,Columbidae,Doves and pigeons
Pomatorhinus_ferruginosus,0,1,0.0,Timaliidae,Babblers and parrotbills
Tauraco_persa,1,1,1.0,Musophagidae,Turacos
Todirostrum_pictum,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Cranioleuca_subcristata,1,1,1.0,Furnariidae,Ovenbirds
Cyanolyca_armillata,0,2,0.0,Corvidae,Crows and jays
Myioborus_ornatus,0,3,0.0,Parulidae,New World warblers
Myiopagis_flavivertex,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Phyllastrephus_cabanisi,1,1,1.0,Pycnonotidae,Bulbuls
Pipile_cujubi,0,1,0.0,Cracidae,Guans and curassows
Ploceus_rubiginosus,0,1,0.0,Ploceidae,Weavers and allies
Polytmus_theresiae,0,1,0.0,Trochilidae,Hummingbirds
Caprimulgus_hirundinaceus,0,1,0.0,Caprimulgidae,Nightjars
Alcippe_chrysotis,0,2,0.0,Timaliidae,Babblers and parrotbills
Irena_cyanogastra,0,1,0.0,Irenidae,Fairy-bluebirds
Sitta_nagaensis,0,2,0.0,Sittidae,Nuthatches and Wallcreeper
Ceyx_fallax,0,1,0.0,Alcedinidae,Kingfishers
Jacamerops_aureus,0,1,0.0,Galbulidae,Jacamars
Musophaga_rossae,1,1,1.0,Musophagidae,Turacos
Thamnophilus_unicolor,0,3,0.0,Thamnophilidae,Antbirds
Callonetta_leucophrys,1,1,1.0,Anatidae,"Ducks, geese and swans"
Cacatua_haematuropygia,0,1,0.0,Psittacidae,Parrots
Cercotrichas_podobe,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Sylvietta_denti,0,1,0.0,Sylviidae,Old World warblers
Brotogeris_sanctithomae,0,1,0.0,Psittacidae,Parrots
Serinus_albogularis,1,1,1.0,Fringillidae,Finches and Hawaiian honeycreepers
Geositta_poeciloptera,0,1,0.0,Furnariidae,Ovenbirds
Notharchus_tectus,0,1,0.0,Bucconidae,Puffbirds
Phaenicophaeus_calyorhynchus,0,1,0.0,Cuculidae,Cuckoos
Amazilia_brevirostris,0,1,0.0,Trochilidae,Hummingbirds
Celeus_flavus,0,1,0.0,Picidae,Woodpeckers
Cyanocorax_cayanus,0,1,0.0,Corvidae,Crows and jays
Daptrius_ater,0,1,0.0,Falconidae,Falcons and caracaras
Phaps_elegans,0,2,0.0,Columbidae,Doves and pigeons
Thripadectes_flammulatus,0,2,0.0,Furnariidae,Ovenbirds
Anthus_chacoensis,0,1,0.0,Motacillidae,Wagtails and pipits
Spelaeornis_formosus,0,1,0.0,Timaliidae,Babblers and parrotbills
Sporophila_castaneiventris,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Ceratogymna_elata,0,1,0.0,Bucerotidae,Hornbills
Parus_teneriffae,0,1,0.0,Paridae,Tits and chickadees
Dendrocopos_darjellensis,0,1,0.0,Picidae,Woodpeckers
Tangara_cyanicollis,1,3,0.333,Thraupidae,Tanagers
Turdus_plebejus,0,1,0.0,Turdidae,Thrushes
Alcedo_coerulescens,1,1,1.0,Alcedinidae,Kingfishers
Merops_ornatus,0,3,0.0,Meropidae,Bee-eaters
Oenanthe_monacha,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Ortalis_motmot,1,1,1.0,Cracidae,Guans and curassows
Tachornis_squamata,2,2,1.0,Apodidae,Swifts
Eremopterix_verticalis,0,2,0.0,Alaudidae,Larks
Caprimulgus_pulchellus,0,1,0.0,Caprimulgidae,Nightjars
Leptoptilos_dubius,0,3,0.0,Ciconiidae,Storks
Myiarchus_nuttingi,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Apalis_thoracica,3,3,1.0,Cisticolidae,Cisticolas and allies
Penelopina_nigra,0,1,0.0,Cracidae,Guans and curassows
Turdus_rufitorques,1,1,1.0,Turdidae,Thrushes
Cisticola_rufilatus,0,1,0.0,Cisticolidae,Cisticolas and allies
Cnipodectes_subbrunneus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Klais_guimeti,0,1,0.0,Trochilidae,Hummingbirds
Stachyris_thoracica,0,1,0.0,Timaliidae,Babblers and parrotbills
Tangara_labradorides,0,3,0.0,Thraupidae,Tanagers
Argusianus_argus,0,2,0.0,Phasianidae,"Grouse, pheasants and partridges"
Euphonia_minuta,0,1,0.0,Thraupidae,Tanagers
Eurostopodus_mystacalis,0,2,0.0,Caprimulgidae,Nightjars
Percnostola_rufifrons,0,1,0.0,Thamnophilidae,Antbirds
Spizixos_canifrons,0,1,0.0,Pycnonotidae,Bulbuls
Tyto_inexspectata,0,1,0.0,Tytonidae,Barn owls
Xenotriccus_mexicanus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Asthenes_baeri,0,1,0.0,Furnariidae,Ovenbirds
Ducula_carola,0,1,0.0,Columbidae,Doves and pigeons
Dicaeum_trochileum,1,1,1.0,Dicaeidae,Flowerpeckers
Drymophila_rubricollis,0,2,0.0,Thamnophilidae,Antbirds
Leptopterus_chabert,0,1,0.0,Vangidae,Vangas
Sitta_yunnanensis,0,1,0.0,Sittidae,Nuthatches and Wallcreeper
Tinamus_tao,0,1,0.0,Tinamidae,Tinamous
Turacoena_manadensis,0,1,0.0,Columbidae,Doves and pigeons
Phegornis_mitchellii,0,1,0.0,Charadriidae,Plovers
Platysteira_jamesoni,0,1,0.0,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Remiz_coronatus,0,1,0.0,Remizidae,Penduline-tits
Trichoglossus_ornatus,0,1,0.0,Psittacidae,Parrots
Chrysuronia_oenone,1,1,1.0,Trochilidae,Hummingbirds
Hypothymis_helenae,0,1,0.0,Monarchidae,Monarchs
Lampropsar_tanagrinus,0,1,0.0,Icteridae,New World blackbirds
Geothlypis_nelsoni,1,2,0.5,Parulidae,New World warblers
Mirafra_erythrocephala,0,1,0.0,Alaudidae,Larks
Campylorhynchus_zonatus,1,1,1.0,Troglodytidae,Wrens
Forpus_coelestis,1,1,1.0,Psittacidae,Parrots
Glaucidium_castanonotum,0,1,0.0,Strigidae,Owls
Pheucticus_aureoventris,1,2,0.5,Cardinalidae,"Grosbeaks, saltators and allies"
Pomatostomus_superciliosus,0,2,0.0,Pomatostomidae,Australasian babblers
Ramphocelus_nigrogularis,0,1,0.0,Thraupidae,Tanagers
Chrysococcyx_flavigularis,0,1,0.0,Cuculidae,Cuckoos
Coccyzus_longirostris,2,2,1.0,Cuculidae,Cuckoos
Eupodotis_hartlaubii,0,1,0.0,Otididae,Bustards
Synallaxis_gujanensis,0,1,0.0,Furnariidae,Ovenbirds
Euplectes_gierowii,0,1,0.0,Ploceidae,Weavers and allies
Garrulax_caerulatus,0,1,0.0,Timaliidae,Babblers and parrotbills
Macropygia_amboinensis,0,1,0.0,Columbidae,Doves and pigeons
Lampornis_viridipallens,0,1,0.0,Trochilidae,Hummingbirds
Microligea_palustris,0,1,0.0,Parulidae,New World warblers
Turdus_albocinctus,0,1,0.0,Turdidae,Thrushes
Anthus_correndera,1,2,0.5,Motacillidae,Wagtails and pipits
Camaroptera_simplex,0,1,0.0,Cisticolidae,Cisticolas and allies
Eremopsaltria_mongolicus,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Jynx_ruficollis,1,2,0.5,Picidae,Woodpeckers
Scytalopus_griseicollis,1,1,1.0,Rhinocryptidae,Tapaculos
Stachyris_grammiceps,0,1,0.0,Timaliidae,Babblers and parrotbills
Formicarius_rufipectus,0,1,0.0,Formicariidae,Antthrushes and antpittas
Anthus_vaalensis,0,2,0.0,Motacillidae,Wagtails and pipits
Atlapetes_leucopterus,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Cossypha_polioptera,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Eutoxeres_aquila,0,1,0.0,Trochilidae,Hummingbirds
Sitta_tephronota,0,1,0.0,Sittidae,Nuthatches and Wallcreeper
Dicaeum_bicolor,0,1,0.0,Dicaeidae,Flowerpeckers
Hypergerus_atriceps,0,2,0.0,Cisticolidae,Cisticolas and allies
Lagonosticta_rara,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Tricholaema_lacrymosa,1,2,0.5,Ramphastidae,Toucans and barbets
Megalaima_mystacophanos,0,2,0.0,Ramphastidae,Toucans and barbets
Amazona_albifrons,1,1,1.0,Psittacidae,Parrots
Macroagelaius_subalaris,0,1,0.0,Icteridae,New World blackbirds
Dioptrornis_chocolatinus,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Phylloscopus_neglectus,1,2,0.5,Sylviidae,Old World warblers
Promerops_cafer,1,1,1.0,Promeropidae,Sugarbirds
Cercomacra_nigrescens,0,1,0.0,Thamnophilidae,Antbirds
Pernis_celebensis,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Ptilinopus_marchei,0,1,0.0,Columbidae,Doves and pigeons
Zoothera_marginata,0,1,0.0,Turdidae,Thrushes
Baeolophus_atricristatus,1,2,0.5,Paridae,Tits and chickadees
Pnoepyga_albiventer,1,1,1.0,Timaliidae,Babblers and parrotbills
Thraupis_glaucocolpa,1,2,0.5,Thraupidae,Tanagers
Cercomacra_parkeri,0,1,0.0,Thamnophilidae,Antbirds
Trichastoma_rostratum,0,1,0.0,Timaliidae,Babblers and parrotbills
Ptilinopus_occipitalis,0,1,0.0,Columbidae,Doves and pigeons
Theristicus_melanopis,0,3,0.0,Threskiornithidae,Ibises and spoonbills
Buphagus_erythrorhynchus,0,2,0.0,Sturnidae,Starlings
Gallus_varius,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Falco_newtoni,1,1,1.0,Falconidae,Falcons and caracaras
Petroica_goodenovii,0,2,0.0,Petroicidae,Australasian robins
Xipholena_punicea,0,1,0.0,Cotingidae,Cotingas
Caprimulgus_salvini,0,1,0.0,Caprimulgidae,Nightjars
Crax_daubentoni,0,2,0.0,Cracidae,Guans and curassows
Penelope_perspicax,0,1,0.0,Cracidae,Guans and curassows
Asthenes_anthoides,0,1,0.0,Furnariidae,Ovenbirds
Mirafra_sabota,0,2,0.0,Alaudidae,Larks
Mimus_longicaudatus,1,2,0.5,Mimidae,Mockingbirds and thrashers
Thaumastura_cora,1,1,1.0,Trochilidae,Hummingbirds
Gallus_lafayetii,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Hirundapus_celebensis,0,1,0.0,Apodidae,Swifts
Camaroptera_undosa,0,1,0.0,Cisticolidae,Cisticolas and allies
Corvus_mellori,1,2,0.5,Corvidae,Crows and jays
Grallaricula_ferrugineipectus,1,2,0.5,Formicariidae,Antthrushes and antpittas
Parus_afer,0,1,0.0,Paridae,Tits and chickadees
Cochoa_viridis,0,1,0.0,Turdidae,Thrushes
Criniger_barbatus,0,1,0.0,Pycnonotidae,Bulbuls
Parus_cinctus,0,1,0.0,Paridae,Tits and chickadees
Prioniturus_platurus,0,1,0.0,Psittacidae,Parrots
Tyrannus_crassirostris,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Calandrella_somalica,0,1,0.0,Alaudidae,Larks
Thryothorus_sclateri,0,2,0.0,Troglodytidae,Wrens
Coeligena_coeligena,0,3,0.0,Trochilidae,Hummingbirds
Pomatorhinus_melanurus,0,1,0.0,Timaliidae,Babblers and parrotbills
Crocias_albonotatus,0,1,0.0,Timaliidae,Babblers and parrotbills
Lalage_melanoleuca,0,1,0.0,Campephagidae,Cuckoo-shrikes
Neopipo_cinnamomea,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Lamprotornis_splendidus,1,3,0.333,Sturnidae,Starlings
Asthenes_cactorum,0,1,0.0,Furnariidae,Ovenbirds
Xolmis_irupero,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Tangara_guttata,1,2,0.5,Thraupidae,Tanagers
Aimophila_mystacalis,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sakesphorus_melanonotus,0,1,0.0,Thamnophilidae,Antbirds
Habia_cristata,0,1,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Rhipidura_euryura,0,1,0.0,Rhipiduridae,Fantails
Thryothorus_coraya,0,1,0.0,Troglodytidae,Wrens
Saltator_orenocensis,0,1,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Corythaixoides_concolor,1,2,0.5,Musophagidae,Turacos
Dicaeum_hypoleucum,0,1,0.0,Dicaeidae,Flowerpeckers
Nisaetus_philippensis,0,1,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Phylidonyris_melanops,0,2,0.0,Meliphagidae,Honeyeaters
Laterallus_xenopterus,0,1,0.0,Rallidae,"Rails, crakes and allies"
Chlorospingus_canigularis,0,1,0.0,Thraupidae,Tanagers
Copsychus_luzoniensis,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Euplectes_jacksoni,1,1,1.0,Ploceidae,Weavers and allies
Turdoides_squamiceps,1,2,0.5,Timaliidae,Babblers and parrotbills
Lewinia_mirifica,0,1,0.0,Rallidae,"Rails, crakes and allies"
Melanopareia_torquata,0,1,0.0,Rhinocryptidae,Tapaculos
Pteruthius_melanotis,0,1,0.0,Timaliidae,Babblers and parrotbills
Cettia_diphone,4,6,0.667,Sylviidae,Old World warblers
Nectarinia_osea,2,2,1.0,Nectariniidae,Sunbirds
Picoides_stricklandi,0,2,0.0,Picidae,Woodpeckers
Mycerobas_melanozanthos,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Myrmeciza_ferruginea,0,1,0.0,Thamnophilidae,Antbirds
Mimus_triurus,1,1,1.0,Mimidae,Mockingbirds and thrashers
Zenaida_meloda,1,1,1.0,Columbidae,Doves and pigeons
Anthus_petrosus,1,2,0.5,Motacillidae,Wagtails and pipits
Psophia_crepitans,0,1,0.0,Psophiidae,Trumpeters
Vidua_wilsoni,0,1,0.0,Viduidae,Indigobirds and allies
Atticora_fasciata,0,1,0.0,Hirundinidae,Swallows and martins
Campylorhynchus_rufinucha,0,1,0.0,Troglodytidae,Wrens
Penelope_montagnii,1,2,0.5,Cracidae,Guans and curassows
Phylloscopus_budongoensis,0,1,0.0,Sylviidae,Old World warblers
Merops_variegatus,1,2,0.5,Meropidae,Bee-eaters
Pipreola_arcuata,0,2,0.0,Cotingidae,Cotingas
Pterocles_decoratus,0,1,0.0,Pteroclididae,Sandgrouse
Garrulax_formosus,0,1,0.0,Timaliidae,Babblers and parrotbills
Zenaida_aurita,1,2,0.5,Columbidae,Doves and pigeons
Catamenia_inornata,1,2,0.5,Emberizidae,"Buntings, American sparrows and allies"
Coracias_temminckii,0,1,0.0,Coraciidae,Rollers
Phaenicophilus_palmarum,2,2,1.0,Thraupidae,Tanagers
Urocissa_flavirostris,0,1,0.0,Corvidae,Crows and jays
Sporophila_plumbea,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Aethopyga_saturata,0,2,0.0,Nectariniidae,Sunbirds
Cutia_nipalensis,0,1,0.0,Timaliidae,Babblers and parrotbills
Anthus_furcatus,0,1,0.0,Motacillidae,Wagtails and pipits
Halcyon_senegaloides,0,2,0.0,Alcedinidae,Kingfishers
Myiodynastes_hemichrysus,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Ramphastos_tucanus,0,1,0.0,Ramphastidae,Toucans and barbets
Forpus_conspicillatus,3,3,1.0,Psittacidae,Parrots
Phylidonyris_niger,1,1,1.0,Meliphagidae,Honeyeaters
Phaenicophaeus_superciliosus,1,1,1.0,Cuculidae,Cuckoos
Dicrurus_balicassius,1,1,1.0,Dicruridae,Drongos
Ploceus_nigerrimus,0,1,0.0,Ploceidae,Weavers and allies
Nectarinia_minulla,0,1,0.0,Nectariniidae,Sunbirds
Nectarinia_cyanolaema,0,1,0.0,Nectariniidae,Sunbirds
Topaza_pella,0,1,0.0,Trochilidae,Hummingbirds
Zosterops_chloris,1,1,1.0,Zosteropidae,White-eyes
Gymnobucco_peli,0,1,0.0,Ramphastidae,Toucans and barbets
Stiltia_isabella,0,2,0.0,Glareolidae,Coursers and pratincoles
Tauraco_macrorhynchus,0,1,0.0,Musophagidae,Turacos
Chordeiles_rupestris,0,1,0.0,Caprimulgidae,Nightjars
Trichixos_pyrropygus,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Eopsaltria_australis,2,2,1.0,Petroicidae,Australasian robins
Mirafra_cheniana,0,1,0.0,Alaudidae,Larks
Agriornis_micropterus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Aphelocoma_coerulescens,1,1,1.0,Corvidae,Crows and jays
Poecilotriccus_latirostris,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Sporophila_palustris,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Antilophia_galeata,0,1,0.0,Pipridae,Manakins
Centropus_rectunguis,0,2,0.0,Cuculidae,Cuckoos
Nectarinia_sovimanga,1,1,1.0,Nectariniidae,Sunbirds
Coracopsis_nigra,0,1,0.0,Psittacidae,Parrots
Otus_thilohoffmanni,0,1,0.0,Strigidae,Owls
Trichoglossus_chlorolepidotus,2,2,1.0,Psittacidae,Parrots
Stachyris_nigrocapitata,0,1,0.0,Timaliidae,Babblers and parrotbills
Phelpsia_inornatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Cisticola_carruthersi,0,1,0.0,Cisticolidae,Cisticolas and allies
Rhegmatorhina_melanosticta,0,1,0.0,Thamnophilidae,Antbirds
Leucippus_chlorocercus,0,1,0.0,Trochilidae,Hummingbirds
Chamaeza_mollissima,0,1,0.0,Formicariidae,Antthrushes and antpittas
Phedina_borbonica,1,1,1.0,Hirundinidae,Swallows and martins
Spartonoica_maluroides,0,1,0.0,Furnariidae,Ovenbirds
Myrmotherula_klagesi,0,1,0.0,Thamnophilidae,Antbirds
Cisticola_eximius,0,1,0.0,Cisticolidae,Cisticolas and allies
Stachyris_striata,0,1,0.0,Timaliidae,Babblers and parrotbills
Myioborus_melanocephalus,0,1,0.0,Parulidae,New World warblers
Francolinus_leucoscepus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Damophila_julie,0,1,0.0,Trochilidae,Hummingbirds
Pseudalaemon_fremantlii,0,1,0.0,Alaudidae,Larks
Zoothera_gurneyi,0,1,0.0,Turdidae,Thrushes
Selasphorus_platycercus,0,3,0.0,Trochilidae,Hummingbirds
Progne_sinaloae,0,1,0.0,Hirundinidae,Swallows and martins
Tauraco_leucotis,0,1,0.0,Musophagidae,Turacos
Amazona_kawalli,0,1,0.0,Psittacidae,Parrots
Attagis_gayi,0,2,0.0,Thinocoridae,Seedsnipes
Nectarinia_chalybea,1,2,0.5,Nectariniidae,Sunbirds
Onychognathus_tenuirostris,0,1,0.0,Sturnidae,Starlings
Nectarinia_minima,0,1,0.0,Nectariniidae,Sunbirds
Sturnella_loyca,1,1,1.0,Icteridae,New World blackbirds
Eupodotis_caerulescens,0,1,0.0,Otididae,Bustards
Aegithalos_iouschistos,0,1,0.0,Aegithalidae,Long-tailed Tits
Microcerculus_marginatus,0,1,0.0,Troglodytidae,Wrens
Lophonetta_specularioides,0,1,0.0,Anatidae,"Ducks, geese and swans"
Nicator_gularis,0,1,0.0,Pycnonotidae,Bulbuls
Pachycephala_rufiventris,2,2,1.0,Pachycephalidae,Whistlers
Pharomachrus_fulgidus,0,1,0.0,Trogonidae,Trogons
Phylloscopus_davisoni,0,1,0.0,Sylviidae,Old World warblers
Mimus_patagonicus,0,1,0.0,Mimidae,Mockingbirds and thrashers
Yuhina_gularis,0,1,0.0,Timaliidae,Babblers and parrotbills
Cnemoscopus_rubrirostris,0,1,0.0,Thraupidae,Tanagers
Nothoprocta_curvirostris,0,1,0.0,Tinamidae,Tinamous
Schoutedenapus_myoptilus,0,1,0.0,Apodidae,Swifts
Leucopternis_plumbeus,0,1,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Perissocephalus_tricolor,0,1,0.0,Cotingidae,Cotingas
Pyrilia_pyrilia,0,1,0.0,Psittacidae,Parrots
Turdus_tephronotus,0,1,0.0,Turdidae,Thrushes
Collocalia_vulcanorum,0,1,0.0,Apodidae,Swifts
Corvus_caurinus,1,2,0.5,Corvidae,Crows and jays
Lagonosticta_rufopicta,1,2,0.5,Estrildidae,"Waxbills, grass finches, munias and allies"
Pucrasia_macrolopha,0,2,0.0,Phasianidae,"Grouse, pheasants and partridges"
Tarsiger_chrysaeus,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Arborophila_chloropus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Campylorhynchus_jocosus,1,1,1.0,Troglodytidae,Wrens
Lamprotornis_pulcher,1,2,0.5,Sturnidae,Starlings
Aulacorhynchus_haematopygus,0,4,0.0,Ramphastidae,Toucans and barbets
Phrygilus_gayi,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Aratinga_cactorum,0,1,0.0,Psittacidae,Parrots
Callipepla_squamata,0,1,0.0,Odontophoridae,New World quails
Foudia_omissa,0,1,0.0,Ploceidae,Weavers and allies
Fulica_ardesiaca,1,2,0.5,Rallidae,"Rails, crakes and allies"
Batrachostomus_auritus,0,1,0.0,Podargidae,Frogmouths
Picumnus_granadensis,1,1,1.0,Picidae,Woodpeckers
Tyto_tenebricosa,0,2,0.0,Tytonidae,Barn owls
Serinus_koliensis,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
